,date,Month,E01Temp,E02Temp,E03Temp,E04Temp,E05Temp,E06Temp,E07Temp,E08Temp,E09Temp
635,27/09/2018,September,14.72939844,17.02325576,16.21312517,16.61274825,16.63740753,16.72781824,16.26096084,15.81713559,16.31209426
636,28/09/2018,September,6.655633565,9.414945091,8.855311001,9.333303114,9.30506146,9.60200679,9.561585983,8.984524621,9.03528791
637,29/09/2018,September,7.47387026,9.098377744,8.462929884,8.373088877,8.335256374,8.625703083,8.556251694,7.98067107,8.686791237
638,30/09/2018,September,9.246905417,10.76371056,10.38623292,10.71007047,10.24815423,9.827791485,10.45800507,9.629859899,10.16619088
639,01/10/2018,October,6.238742356,8.296065796,6.980803544,8.091451928,7.886519926,8.317280402,8.050941895,7.5086198,7.338937318
640,02/10/2018,October,8.720894185,11.70081806,10.91242484,11.40022846,11.63688078,11.50011534,11.59043128,10.70226725,9.938849701
641,03/10/2018,October,10.62946057,10.42080155,10.67699862,11.8223347,11.2618742,11.19817474,12.41556876,11.53034772,11.61603975
642,04/10/2018,October,12.13349392,13.53108845,13.2792774,13.68645021,13.87451462,13.8968246,13.87475779,13.31571665,13.26073936
643,05/10/2018,October,8.183712567,9.52607131,9.046574714,9.248055935,9.885351903,11.79009196,11.99309561,10.82431908,12.80036203
644,06/10/2018,October,7.064608173,8.69915233,7.899817255,8.458862333,8.132253885,7.660746195,8.681321526,7.708140269,7.720201318
645,07/10/2018,October,6.662232293,8.171822928,7.078483088,6.835595341,6.392957153,6.376495527,6.929792951,6.295626864,7.313371101
646,08/10/2018,October,9.774585704,11.52030766,11.47498424,10.77060974,10.97174892,10.85648355,10.54144951,9.917532306,9.709385071
647,09/10/2018,October,13.40234794,15.17404399,14.77574787,14.47264554,14.48336323,14.23055837,14.5518058,13.87308625,13.78298591
648,10/10/2018,October,14.15088134,14.00413953,12.99253691,13.27937503,13.81761486,13.51814692,13.75950948,13.07865775,13.35470338
649,11/10/2018,October,14.0408065,14.61089305,13.42772365,13.80924717,14.86398046,14.70769827,14.88284563,13.92891114,14.49713851
650,12/10/2018,October,11.79451068,13.1737239,12.4407616,13.45797614,14.26991425,14.60359068,13.60554063,13.01695053,13.19323584
651,13/10/2018,October,14.64878455,16.50674789,15.93142109,17.11313958,18.09592692,18.36214987,17.82428892,17.32266695,17.10733045
652,14/10/2018,October,9.40777811,10.67395379,9.952938498,10.31053521,9.886368008,9.583774594,10.24300346,9.215154555,9.474562061
653,15/10/2018,October,6.297095618,7.463502657,6.157958321,7.03381738,7.556932755,8.565293808,7.665290311,7.133615348,7.529854315
654,16/10/2018,October,9.016640711,11.02812828,9.875534072,10.59450226,11.40794923,11.64411668,11.57410144,10.75788905,11.00764477
655,17/10/2018,October,10.6040265,12.13709448,11.77428681,12.07927867,11.99059427,11.79153533,12.04183379,11.28848394,11.30924534
656,18/10/2018,October,6.260779651,7.884315004,6.878612411,7.814375162,7.178643323,7.561504253,7.428877957,6.854538139,7.069854425
657,19/10/2018,October,6.982815657,8.062228572,7.134718207,7.355700887,7.812776733,7.70685976,7.947955982,7.422291875,7.383157
658,20/10/2018,October,10.15581416,11.42833566,11.80979027,10.74590634,11.65699449,11.3420005,12.02842751,11.50726508,11.98806263
659,21/10/2018,October,12.44231986,14.96522385,14.6141908,13.85261122,13.24546358,12.90128071,13.09980987,12.49017682,12.3748719
660,22/10/2018,October,6.724981357,8.324286963,7.830268346,7.900555791,7.620591586,7.548034382,7.523236175,6.800282078,7.532002706
661,23/10/2018,October,9.195616747,11.8975788,11.39643828,11.32626652,11.15062601,10.71415376,10.61514387,9.993893813,9.315563638
662,24/10/2018,October,10.17844372,12.35807596,11.80598472,12.66089071,12.83767472,12.34549608,11.7690722,11.22114013,10.51807754
663,25/10/2018,October,9.721180998,11.50936423,11.37659765,11.5019162,10.83617908,10.36275774,10.90516579,10.00428844,10.41427422
664,26/10/2018,October,5.503805376,6.802127712,6.185586314,6.840346213,6.684507496,6.554070384,7.04615346,6.093880748,6.168457021
665,27/10/2018,October,2.710565419,4.358598396,4.264205103,4.079828519,3.849673653,3.566196628,3.913628607,3.035148715,2.816471448
666,28/10/2018,October,3.350665226,5.568755391,4.96936148,5.058424927,5.187032667,5.023657968,5.496218213,4.513634619,4.817786224
667,29/10/2018,October,1.360247838,4.099486734,3.074027361,3.183073062,3.329850453,3.542929851,3.107344881,2.531759658,2.091891672
668,30/10/2018,October,2.248387036,4.844870075,3.094903294,3.468340096,3.357186798,3.707816797,3.526759005,2.855393893,3.179025015
669,31/10/2018,October,3.899801089,4.945898748,4.448715341,4.368258,4.219708076,4.319498721,5.60787563,4.485149023,5.832860394
670,01/11/2018,November,5.600592616,6.82608893,6.904431647,6.502050107,6.385361475,5.805611785,7.292437807,6.492655407,7.065786334
671,02/11/2018,November,5.216825351,6.407503765,6.017196916,6.012760617,5.27693539,5.202473456,6.211044175,5.638867191,6.330768927
672,03/11/2018,November,7.483504538,9.12644917,8.583084527,9.0134047,8.208308966,7.906109507,8.683510216,8.21050365,8.308008503
673,04/11/2018,November,10.443146,11.77585654,11.42526493,11.25311204,10.45859568,9.492186869,11.85454048,10.63524911,10.64877129
674,05/11/2018,November,9.041604217,9.58788782,9.222745914,9.310064741,9.236892946,8.754460444,9.205402483,8.457361025,8.072509883
675,06/11/2018,November,9.835422858,10.87194049,10.52066505,10.48706636,10.48231203,10.14681968,10.74542294,9.837459734,9.832600792
676,07/11/2018,November,10.98659941,11.02713572,10.56185017,11.12845224,11.19199092,10.8133539,11.49004889,10.65780267,9.945685306
677,08/11/2018,November,6.841148039,7.911950591,7.229586497,7.744117876,7.694169199,7.806483774,7.899000811,7.25575471,7.314898319
678,09/11/2018,November,7.969230267,8.728353313,8.095449672,8.111054429,7.988086962,7.625341742,8.489418298,7.577496015,7.775001738
679,10/11/2018,November,7.940514563,9.879008071,9.193544939,9.258918425,9.184402711,9.01829578,9.59390529,8.648064249,8.933840094
680,11/11/2018,November,6.918694864,6.518726242,5.932073019,7.393757787,7.692160181,7.836183308,7.484188947,6.964497521,6.121426796
681,12/11/2018,November,7.481192552,8.464186077,7.904509714,8.7563549,8.623198209,8.622068082,8.912328853,8.196704614,8.222731816
682,13/11/2018,November,8.420718073,9.255666953,8.579931804,9.368192258,9.126062577,8.724016293,9.424706729,8.668276402,8.318962693
683,14/11/2018,November,9.59318179,10.91749423,10.20403947,10.69831106,10.40235312,10.20317343,10.95553902,10.15569896,9.632085813
684,15/11/2018,November,8.620034575,8.883827992,7.623800172,7.857296691,8.200108492,7.923521436,8.810219061,7.747591842,9.581980269
685,16/11/2018,November,9.903535846,8.963186166,8.936127475,8.347339138,8.694101729,8.322598248,8.957270932,8.344605999,8.93645843
686,17/11/2018,November,6.61007453,8.465524255,7.734322635,7.859694429,8.616191466,8.615910475,8.123908867,7.863050109,7.196066618
687,18/11/2018,November,6.06680729,7.495025545,7.426985039,5.875605425,6.309860813,6.336935125,7.190552323,6.427506955,6.791105163
688,19/11/2018,November,5.300326873,6.191964326,6.382447523,6.343220622,5.751001923,5.594575087,6.400619215,5.461395788,5.848923228
689,20/11/2018,November,4.313636022,6.156317578,5.586491283,5.642673851,5.092916101,4.615358156,5.084372859,4.167904367,3.58212906
690,21/11/2018,November,3.263561429,5.302906638,4.698819701,4.348259554,3.86451001,3.735108554,3.77877603,2.99688726,2.443421331
691,22/11/2018,November,1.210544217,3.389446859,2.403992334,1.729970593,1.960892552,1.897399902,1.73952194,1.176171829,0.764094704
692,23/11/2018,November,2.920761764,5.769402995,4.967187343,4.534535411,4.553271094,4.2243869,3.840341466,3.218811726,3.052496435
693,24/11/2018,November,4.31368038,5.511207664,5.223701696,5.890530904,5.676896415,5.134319278,5.520395491,4.664382782,4.161734486
694,25/11/2018,November,2.932793505,4.763142555,4.209692893,4.87568296,4.924166517,4.637466141,4.751838952,4.033362927,3.454519371
695,26/11/2018,November,2.323617754,3.981840234,3.515663673,3.839559574,3.949600626,4.315484599,4.449822715,3.635887631,3.206425756
696,27/11/2018,November,4.0631457,5.448661221,4.108132361,4.2593418,4.245222588,4.249964714,4.819613604,4.045852946,4.391740757
697,28/11/2018,November,7.390933869,9.017684236,7.633871187,8.101074331,8.009304946,7.892659338,8.485424873,7.537121397,7.672034891
698,29/11/2018,November,9.462332118,10.63981273,10.20408783,10.54629364,10.39531651,10.17449906,10.84269306,10.11257324,10.1700103
699,30/11/2018,November,5.900517945,7.470849862,6.857861425,7.278792342,7.052486642,6.781377676,7.565996211,6.744993738,6.152639488
700,01/12/2018,December,4.905980088,5.162121832,4.704104091,6.105891685,6.401796928,6.571347606,7.359406754,6.50681712,6.564557403
701,02/12/2018,December,7.139739301,7.510218103,6.806363854,7.885915358,8.32518229,8.620347259,8.937170574,8.299292111,8.252150435
702,03/12/2018,December,4.197951439,5.891146808,5.272265739,6.048631603,6.170254627,6.943447493,7.19070554,6.49006286,6.561842792
703,04/12/2018,December,0.304584111,1.6077041,1.202944841,1.123875387,0.971636952,1.307694891,2.101340966,1.440724222,2.915089962
704,05/12/2018,December,4.013493507,3.546159205,3.242026209,4.224839443,4.060411028,4.338131077,5.097215701,4.623524951,5.168432885
705,06/12/2018,December,6.290212938,6.634362819,6.58060837,6.913869032,7.480217665,7.628253375,8.078699154,7.467549977,7.353475353
706,07/12/2018,December,6.3752133,7.939066916,7.162143353,8.146869455,8.278222926,8.093208793,8.386257201,7.545094118,7.079677338
707,08/12/2018,December,5.756231962,7.290386739,6.834436117,6.971729007,6.754347603,6.531263622,7.316648465,6.34179949,5.798521317
708,09/12/2018,December,3.754155114,4.958040561,4.569024282,5.335686998,5.082016121,5.290937689,6.399315656,5.471130873,5.574036847
709,10/12/2018,December,2.920704518,3.485830977,2.945935942,3.574596477,2.813989423,3.210905379,4.572216011,4.054389076,4.624488647
710,11/12/2018,December,3.998057205,2.858818661,2.191524078,2.633164799,2.485518311,2.666430126,4.834477737,3.764670658,5.036205088
711,12/12/2018,December,4.557310564,4.438370124,4.432765175,4.054267195,3.621057002,3.114680977,4.57518332,3.518213815,3.428059394
712,13/12/2018,December,2.257061579,4.383138836,3.501256233,3.342147902,3.159315721,2.955763122,3.327127565,2.301122862,1.949207937
713,14/12/2018,December,0.219141458,2.242926357,1.125096451,1.193954964,1.219865664,1.543410552,0.853863269,0.268651197,-0.086191205
714,15/12/2018,December,2.086195414,3.040513208,2.329086675,2.30747427,2.349582415,2.46587854,2.565926645,1.85143324,1.567965679
715,16/12/2018,December,2.967820997,4.265198389,3.414536197,3.503428213,2.919863327,2.953042256,3.764477778,2.819413631,2.994976338
716,17/12/2018,December,5.467661222,5.486891019,5.633995129,4.858824341,4.716924028,4.921202619,6.453574137,5.428869237,6.261278471
717,18/12/2018,December,5.666711893,6.389715802,6.304585953,5.652763071,5.129520412,5.369549449,7.017772056,5.987593555,7.057562287
718,19/12/2018,December,4.859226344,4.678978852,4.414884611,5.171095345,4.871641353,4.908439533,6.324182528,5.316606763,5.922294263
719,20/12/2018,December,4.877141893,4.620441812,4.370465517,5.663316567,5.318584797,5.163160953,6.21332124,5.394032171,5.705528291
720,21/12/2018,December,4.926437098,5.53060086,4.954540859,5.711365882,5.611657188,5.571734195,6.636845936,5.834950776,5.711978589
721,22/12/2018,December,5.275546298,6.478116663,6.01570584,6.394502036,6.219505621,6.406854925,6.973984374,6.264358823,6.059002777
722,23/12/2018,December,4.732897237,5.003027311,4.738526768,5.584629604,5.113776557,5.02367444,5.788827,5.095517852,4.852147674
723,24/12/2018,December,2.214242544,4.564643736,3.436543324,4.022355314,3.971882035,4.099922977,3.354355911,3.44297366,3.019046516
724,25/12/2018,December,3.584650806,4.053630393,3.599427014,3.741148707,3.584394241,3.240859435,4.027332339,3.627249106,4.212994981
725,26/12/2018,December,6.516614662,6.941370754,7.118811259,6.204837707,6.095253102,5.92835432,6.692759162,6.134587785,6.622605608
726,27/12/2018,December,6.991325509,8.617817936,7.873507104,6.431526908,5.855282925,5.606964173,7.438561535,6.514001896,7.402905104
727,28/12/2018,December,8.088173679,9.003704846,8.500173375,7.380673754,7.049797857,6.813848849,8.510516806,7.555965643,8.254423742
728,29/12/2018,December,7.009851434,7.163439548,7.705547285,7.568584621,7.452101875,7.688698401,9.047570506,8.264988769,8.692505366
729,30/12/2018,December,6.644069908,8.132839408,7.659440362,7.872332906,7.089324636,7.261408848,7.879925983,7.25194325,7.456869282
730,31/12/2018,December,7.868636455,9.433981227,9.00201427,9.132823732,8.121666077,7.647143392,9.001396044,8.037208542,8.216515439
